name	unique reads 180913-190529_Brain_S36 180913-190529_Brain_S36	180913-190529_Brain_S36	180913-190529_Brain_S36 (mult. map. adj.)	180913-190529_Brain_S36180913-190529_Brain_S36(lib)	180913-190529_Brain_S36180913-190529_Brain_S36(total)	coordinateString 180913-190529_Brain_S36 180913-190529_Brain_S36	180913-190529_Brain_S36 (lib)	180913-190529_Brain_S36 (total)
Homo_sapiens_chr12.trna8-AlaTGC:tRNA	31.0	1516.0	167.58333333333326	78233.04778614924	269.78146811302275	12:hsa;Homo_sapiens_chr12.trna8-AlaTGC:tRNA,124939966,124940037,+	8648.123301338284	29.82247869257303
Homo_sapiens_chr6.trna120-AlaAGC:tRNA	29.0	1507.0	160.5833333333333	77768.60357105997	268.17986309124365	6:hsa;Homo_sapiens_chr6.trna120-AlaAGC:tRNA,28658237,28658308,-	8286.888911824404	28.576785897855913
Homo_sapiens_chr2.trna13-AlaCGC:tRNA	29.0	1502.0	153.58333333333326	77510.57900712149	267.2900825235885	2:hsa;Homo_sapiens_chr2.trna13-AlaCGC:tRNA,156400769,156400840,+	7925.65452231052	27.331093103138784
Homo_sapiens_chr6.trna119-AlaCGC:tRNA	28.0	1501.0	150.5833333333333	77458.97409433378	267.1121264100575	6:hsa;Homo_sapiens_chr6.trna119-AlaCGC:tRNA,28673836,28673907,-	7770.839783947429	26.797224762545735
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	28.0	1501.0	150.5833333333333	77458.97409433378	267.1121264100575	12:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,124921755,124921826,-	7770.839783947429	26.797224762545735
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	28.0	1501.0	150.5833333333333	77458.97409433378	267.1121264100575	12:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,124921755,124921826,-	7770.839783947429	26.797224762545735
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	28.0	1501.0	150.58333333333326	77458.97409433378	267.1121264100575	5:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,181206868,181206939,+	7770.839783947428	26.79722476254573
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	28.0	1501.0	150.58333333333326	77458.97409433378	267.1121264100575	5:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,181206868,181206939,+	7770.839783947428	26.79722476254573
Homo_sapiens_chr6.trna66-AlaTGC:tRNA	27.0	1496.0	149.58333333333326	77200.9495303953	266.22234584240243	6:hsa;Homo_sapiens_chr6.trna66-AlaTGC:tRNA,28643445,28643516,+	7719.234871159731	26.619268649014714
Homo_sapiens_chr6.trna10-AlaCGC:tRNA	27.0	1496.0	149.58333333333326	77200.9495303953	266.22234584240243	6:hsa;Homo_sapiens_chr6.trna10-AlaCGC:tRNA,26553503,26553574,+	7719.234871159731	26.619268649014714
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	15:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,65869062,65869133,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,18836171,18836242,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	17:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,8119752,8119823,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,28941601,28941672,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,18836171,18836242,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,27519529,27519600,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,27519529,27519600,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,18836171,18836242,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,18836171,18836242,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	15:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,65869062,65869133,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,28941601,28941672,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,18836171,18836242,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	15:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,65869062,65869133,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	17:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,8119752,8119823,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,27519529,27519600,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,27519529,27519600,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna1-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	17:hsa;Homo_sapiens_chr6.trna1-GlnCTG:tRNA,8119752,8119823,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,27519529,27519600,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,28941601,28941672,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr15.trna7-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr15.trna7-GlnCTG:tRNA,28941601,28941672,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	15:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,65869062,65869133,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr17.trna3-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	17:hsa;Homo_sapiens_chr17.trna3-GlnCTG:tRNA,8119752,8119823,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	15:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,65869062,65869133,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr6.trna49-GlnCTG:tRNA	69.0	1325.0	35.26340171866491	68376.50944369905	235.7918504285984	6:hsa;Homo_sapiens_chr6.trna49-GlnCTG:tRNA,28941601,28941672,-	1819.764770289241	6.275337919736616
Homo_sapiens_chr6.trna99-GlnCTG:tRNA	69.0	1325.0	35.26340171866487	68376.50944369905	235.7918504285984	17:hsa;Homo_sapiens_chr6.trna99-GlnCTG:tRNA,8119752,8119823,+	1819.764770289239	6.27533791973661
Homo_sapiens_chr6.trna131-GlnCTG:tRNA	56.0	1276.0	33.52723437723439	65847.86871710187	227.07200086557853	6:hsa;Homo_sapiens_chr6.trna131-GlnCTG:tRNA,27791356,27791427,-	1730.1700060498706	5.966376327216162
Homo_sapiens_chr17.trna16-GlnTTG:tRNA	57.0	1272.0	38.86060821587137	65641.44906595108	226.36017641145446	17:hsa;Homo_sapiens_chr17.trna16-GlnTTG:tRNA,49192528,49192599,+	2005.3982978569188	6.915482807548004
Homo_sapiens_chr15.trna2-LysCTT:tRNA	87.0	1265.0	201.01144393241148	65280.2146764372	225.11448361673735	15:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,78860562,78860634,+	10373.178033461218	35.77121533747001
Homo_sapiens_chr14.trna13-LysCTT:tRNA	87.0	1265.0	201.01144393241148	65280.2146764372	225.11448361673735	15:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,78860562,78860634,+	10373.178033461218	35.77121533747001
Homo_sapiens_chr14.trna13-LysCTT:tRNA	87.0	1265.0	201.01144393241165	65280.2146764372	225.11448361673735	14:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,58239895,58239967,-	10373.178033461227	35.77121533747004
Homo_sapiens_chr15.trna2-LysCTT:tRNA	87.0	1265.0	201.01144393241165	65280.2146764372	225.11448361673735	14:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,58239895,58239967,-	10373.178033461227	35.77121533747004
Homo_sapiens_chr6.trna173-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna173-GlnTTG:tRNA,27795861,27795932,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr6.trna173-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna173-GlnTTG:tRNA,26311747,26311818,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr6.trna173-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna173-GlnTTG:tRNA,26311196,26311267,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr6.trna130-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna130-GlnTTG:tRNA,26311196,26311267,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr6.trna130-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna130-GlnTTG:tRNA,27795861,27795932,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr6.trna174-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna174-GlnTTG:tRNA,26311747,26311818,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr6.trna130-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna130-GlnTTG:tRNA,26311747,26311818,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr6.trna174-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna174-GlnTTG:tRNA,27795861,27795932,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr6.trna174-GlnTTG:tRNA	56.0	1256.0	33.527274882538045	64815.77046134792	223.51287859495818	6:hsa;Homo_sapiens_chr6.trna174-GlnTTG:tRNA,26311196,26311267,-	1730.172096322533	5.966383535382577
Homo_sapiens_chr16.trna10-LysCTT:tRNA	78.0	1211.0	190.64477726574484	62493.54938590154	215.5048534860624	16:hsa;Homo_sapiens_chr16.trna10-LysCTT:tRNA,3191501,3191573,+	9838.207104228757	33.92640362719846
Homo_sapiens_chr18.trna4-LysCTT:tRNA	70.0	1183.0	198.3904761904762	61048.61182784601	210.5220823071939	18:hsa;Homo_sapiens_chr18.trna4-LysCTT:tRNA,46089305,46089377,-	10237.92322171928	35.30479810442504
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161471123,161471205,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161463742,161463824,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	6:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,26521208,26521290,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161463742,161463824,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	6:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,26521208,26521290,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161448951,161449033,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161463742,161463824,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161471123,161471205,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161471123,161471205,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161530342,161530424,-	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161530342,161530424,-	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161463742,161463824,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	6:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,26521208,26521290,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	6:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,26521208,26521290,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161471123,161471205,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161448951,161449033,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161530342,161530424,-	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161448951,161449033,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161448951,161449033,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161441533,161441615,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161441533,161441615,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161456332,161456414,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	6:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,26521208,26521290,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161441533,161441615,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161441533,161441615,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161530342,161530424,-	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161463742,161463824,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	6:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,26521208,26521290,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161456332,161456414,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161448951,161449033,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	6:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,26521208,26521290,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161441533,161441615,+	1074.0260054582377	3.7037073301314987
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	66.0	1102.0	20.81247593376973	56868.61389204252	196.10763711118148	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161456332,161456414,+	1074.0260054582377	3.7037073301314987
